SPM (Spatial Population Model)
Call: spm -p -q -g 0 -o profile.dat 
Date: Sun Aug 19 08:57:15 2018
v1.1-2018-05-31 (rev. 1291). Copyright (c) 2008-2018, NIWA
User name: Admin
Machine name: DELL9070 (Windows_NT, PID=7804)

[mature-2002]
report.type: observation
observation.label: mature-2002
observation.year: 2002
observation.time_step: one
observation.min_age: 1
observation.max_age: 30
observation.age_plus_group: true
area age observed expected residual errorvalue processerror totalerror score
r5-c4 immature+mature 9 0.01188 0.00857587 0.00330413 346 50 43.6869 2.3499
r5-c4 immature+mature 10 0.01549 0.0132082 0.00228182 346 50 43.6869 2.82762
r5-c4 immature+mature 11 0.0169 0.0192404 -0.00234043 346 50 43.6869 2.82962
r5-c4 immature+mature 12 0.02744 0.0265557 0.000884345 346 50 43.6869 4.44602
r5-c4 immature+mature 13 0.02659 0.0347252 -0.00813518 346 50 43.6869 3.97992
r5-c4 immature+mature 14 0.04633 0.0430333 0.00329672 346 50 43.6869 7.08252
r5-c4 immature+mature 15 0.0732 0.0506507 0.0225493 346 50 43.6869 11.5844
r5-c4 immature+mature 16 0.09099 0.0568659 0.0341241 346 50 43.6869 14.5373
r5-c4 immature+mature 17 0.11034 0.0612364 0.0491036 346 50 43.6869 17.9475
r5-c4 immature+mature 18 0.11366 0.0636087 0.0500513 346 50 43.6869 18.4085
r5-c4 immature+mature 19 0.08565 0.0640529 0.0215971 346 50 43.6869 13.0792
r5-c4 immature+mature 20 0.05977 0.0627807 -0.0030107 346 50 43.6869 8.55361
r5-c4 immature+mature 21 0.05461 0.060081 -0.00547103 346 50 43.6869 7.78596
r5-c4 immature+mature 22 0.03418 0.0562773 -0.0220973 346 50 43.6869 4.5766
r5-c4 immature+mature 23 0.03805 0.0516977 -0.0136477 346 50 43.6869 5.32935
r5-c4 immature+mature 24 0.04122 0.0466538 -0.0054338 346 50 43.6869 6.03672
r5-c4 immature+mature 25 0.02524 0.041423 -0.016183 346 50 43.6869 3.5575
r5-c4 immature+mature 26 0.01835 0.0362372 -0.0178872 346 50 43.6869 2.58901
r5-c4 immature+mature 27 0.02523 0.031277 -0.00604702 346 50 43.6869 3.86557
r5-c4 immature+mature 28 0.01108 0.0266707 -0.0155907 346 50 43.6869 1.63305
r5-c4 immature+mature 29 0.00654 0.0224984 -0.0159584 346 50 43.6869 0.97844
r5-c4 immature+mature 30 0.03891 0.105803 -0.0668928 346 50 43.6869 4.25289
r5-c5 immature+mature 1 0 0.00405793 -0.00405793 387 50 44.2792 0
r5-c5 immature+mature 2 0 0.000432947 -0.000432947 387 50 44.2792 0
r5-c5 immature+mature 3 0 0.000562194 -0.000562194 387 50 44.2792 0
r5-c5 immature+mature 4 0.00078 0.000753094 2.69055e-05 387 50 44.2792 0.229401
r5-c5 immature+mature 5 0.00552 0.0010053 0.0045147 387 50 44.2792 1.59013
r5-c5 immature+mature 6 0.0043 0.00173165 0.00256835 387 50 44.2792 1.12815
r5-c5 immature+mature 7 0.00556 0.00312897 0.00243103 387 50 44.2792 1.32241
r5-c5 immature+mature 8 0.00763 0.00541522 0.00221478 387 50 44.2792 1.64931
r5-c5 immature+mature 9 0.00237 0.00881356 -0.00644356 387 50 44.2792 0.444579
r5-c5 immature+mature 10 0.00256 0.0135239 -0.0109639 387 50 44.2792 0.432395
r5-c5 immature+mature 11 0.00714 0.0196418 -0.0125018 387 50 44.2792 1.13175
r5-c5 immature+mature 12 0.01188 0.0270402 -0.0151602 387 50 44.2792 1.7797
r5-c5 immature+mature 13 0.01889 0.0352772 -0.0163872 387 50 44.2792 2.73725
r5-c5 immature+mature 14 0.03781 0.0436251 -0.0058151 387 50 44.2792 5.6582
r5-c5 immature+mature 15 0.07246 0.0512483 0.0212117 387 50 44.2792 11.5923
r5-c5 immature+mature 16 0.10094 0.057436 0.043504 387 50 44.2792 16.6787
r5-c5 immature+mature 17 0.12048 0.0617527 0.0587273 387 50 44.2792 20.2238
r5-c5 immature+mature 18 0.12156 0.0640535 0.0575065 387 50 44.2792 20.2447
r5-c5 immature+mature 19 0.09483 0.0644167 0.0304133 387 50 44.2792 14.9973
r5-c5 immature+mature 20 0.05543 0.0630599 -0.00762988 387 50 44.2792 7.93415
r5-c5 immature+mature 21 0.06253 0.0602759 0.00225413 387 50 44.2792 9.28608
r5-c5 immature+mature 22 0.04638 0.0563904 -0.0100104 387 50 44.2792 6.64847
r5-c5 immature+mature 23 0.04242 0.0517334 -0.00931336 387 50 44.2792 6.14678
r5-c5 immature+mature 24 0.04369 0.0466174 -0.00292737 387 50 44.2792 6.56454
r5-c5 immature+mature 25 0.02592 0.0413211 -0.0154011 387 50 44.2792 3.72634
r5-c5 immature+mature 26 0.02327 0.0360775 -0.0128075 387 50 44.2792 3.43614
r5-c5 immature+mature 27 0.02498 0.0310679 -0.00608788 387 50 44.2792 3.8883
r5-c5 immature+mature 28 0.00813 0.0264212 -0.0182912 387 50 44.2792 1.19173
r5-c5 immature+mature 29 0.0059 0.0222178 -0.0163178 387 50 44.2792 0.893777
r5-c5 immature+mature 30 0.04359 0.100902 -0.0573115 387 50 44.2792 5.05661
r5-c6 immature+mature 1 0 0.00437678 -0.00437678 239 50 41.3495 0
r5-c6 immature+mature 2 0 0.000474737 -0.000474737 239 50 41.3495 0
r5-c6 immature+mature 3 0 0.00061635 -0.00061635 239 50 41.3495 0
r5-c6 immature+mature 4 0 0.000825643 -0.000825643 239 50 41.3495 0
r5-c6 immature+mature 5 0.00038 0.00110215 -0.000722148 239 50 41.3495 0.0981438
r5-c6 immature+mature 6 0 0.0017978 -0.0017978 239 50 41.3495 0
r5-c6 immature+mature 7 0 0.00311312 -0.00311312 239 50 41.3495 0
r5-c6 immature+mature 8 0 0.00528354 -0.00528354 239 50 41.3495 0
r5-c6 immature+mature 9 0 0.00854794 -0.00854794 239 50 41.3495 0
r5-c6 immature+mature 10 0.00061 0.0131151 -0.0125051 239 50 41.3495 0.0952748
r5-c6 immature+mature 11 0.00529 0.0190825 -0.0137925 239 50 41.3495 0.775414
r5-c6 immature+mature 12 0.01044 0.0263216 -0.0158816 239 50 41.3495 1.44916
r5-c6 immature+mature 13 0.01626 0.0343928 -0.0181328 239 50 41.3495 2.16446
r5-c6 immature+mature 14 0.0524 0.0425807 0.00981934 239 50 41.3495 7.69128
r5-c6 immature+mature 15 0.09126 0.0500725 0.0411875 239 50 41.3495 14.1419
r5-c6 immature+mature 16 0.11957 0.056185 0.063385 239 50 41.3495 18.9273
r5-c6 immature+mature 17 0.14168 0.0605042 0.0811758 239 50 41.3495 22.7487
r5-c6 immature+mature 18 0.12457 0.0628952 0.0616748 239 50 41.3495 19.2959
r5-c6 immature+mature 19 0.10524 0.0634317 0.0418083 239 50 41.3495 15.7218
r5-c6 immature+mature 20 0.04874 0.0623148 -0.0135748 239 50 41.3495 6.30116
r5-c6 immature+mature 21 0.05112 0.0598127 -0.00869273 239 50 41.3495 6.75422
r5-c6 immature+mature 22 0.04451 0.0562237 -0.0117137 239 50 41.3495 5.84869
r5-c6 immature+mature 23 0.03702 0.0518517 -0.0148317 239 50 41.3495 4.83662
r5-c6 immature+mature 24 0.04223 0.0469882 -0.00475824 239 50 41.3495 5.81169
r5-c6 immature+mature 25 0.02285 0.0418976 -0.0190476 239 50 41.3495 2.97519
r5-c6 immature+mature 26 0.02172 0.0368056 -0.0150856 239 50 41.3495 2.926
r5-c6 immature+mature 27 0.01527 0.0318928 -0.0166228 239 50 41.3495 2.06722
r5-c6 immature+mature 28 0.00705 0.0272924 -0.0202424 239 50 41.3495 0.943087
r5-c6 immature+mature 29 0.00467 0.0230923 -0.0184223 239 50 41.3495 0.644308
r5-c6 immature+mature 30 0.03442 0.107109 -0.072689 239 50 41.3495 3.41159
r5-c7 immature+mature 1 0 0.00501417 -0.00501417 305 50 42.9577 0
r5-c7 immature+mature 2 0 0.000463333 -0.000463333 305 50 42.9577 0
r5-c7 immature+mature 3 0 0.000601259 -0.000601259 305 50 42.9577 0
r5-c7 immature+mature 4 0 0.00080543 -0.00080543 305 50 42.9577 0
r5-c7 immature+mature 5 0 0.00107516 -0.00107516 305 50 42.9577 0
r5-c7 immature+mature 6 0 0.00167637 -0.00167637 305 50 42.9577 0
r5-c7 immature+mature 7 0 0.00279737 -0.00279737 305 50 42.9577 0
r5-c7 immature+mature 8 0 0.00467925 -0.00467925 305 50 42.9577 0
r5-c7 immature+mature 9 0.00068 0.00757692 -0.00689692 305 50 42.9577 0.126459
r5-c7 immature+mature 10 0.00079 0.0117204 -0.0109304 305 50 42.9577 0.13224
r5-c7 immature+mature 11 0.00633 0.0172327 -0.0109027 305 50 42.9577 1.00129
r5-c7 immature+mature 12 0.01392 0.0240177 -0.0100977 305 50 42.9577 2.11697
r5-c7 immature+mature 13 0.01272 0.0316769 -0.0189569 305 50 42.9577 1.76825
r5-c7 immature+mature 14 0.04498 0.0395424 0.00543757 305 50 42.9577 6.8734
r5-c7 immature+mature 15 0.08214 0.0468475 0.0352925 305 50 42.9577 13.2939
r5-c7 immature+mature 16 0.10578 0.0529425 0.0528375 305 50 42.9577 17.382
r5-c7 immature+mature 17 0.12764 0.0574273 0.0702127 305 50 42.9577 21.2989
r5-c7 immature+mature 18 0.11455 0.0601593 0.0543907 305 50 42.9577 18.4842
r5-c7 immature+mature 19 0.10958 0.0611856 0.0483944 305 50 42.9577 17.4475
r5-c7 immature+mature 20 0.04959 0.0606671 -0.0110771 305 50 42.9577 6.78644
r5-c7 immature+mature 21 0.06511 0.0588248 0.00628523 305 50 42.9577 9.46708
r5-c7 immature+mature 22 0.04124 0.0559078 -0.0146678 305 50 42.9577 5.60231
r5-c7 immature+mature 23 0.04022 0.0521752 -0.0119552 305 50 42.9577 5.55944
r5-c7 immature+mature 24 0.0503 0.0478814 0.00241859 305 50 42.9577 7.41316
r5-c7 immature+mature 25 0.02668 0.0432649 -0.0165849 305 50 42.9577 3.66773
r5-c7 immature+mature 26 0.02086 0.0385372 -0.0176772 305 50 42.9577 2.87745
r5-c7 immature+mature 27 0.02579 0.0338758 -0.00808584 305 50 42.9577 3.79951
r5-c7 immature+mature 28 0.00882 0.0294201 -0.0206001 305 50 42.9577 1.2179
r5-c7 immature+mature 29 0.00828 0.0252703 -0.0169903 305 50 42.9577 1.1924
r5-c7 immature+mature 30 0.04309 0.126734 -0.0836438 305 50 42.9577 4.38382
r6-c5 immature+mature 1 0 0.00216615 -0.00216615 58 50 26.8519 0
r6-c5 immature+mature 2 0 3.56265e-05 -3.56265e-05 58 50 26.8519 0
r6-c5 immature+mature 3 0 4.592e-05 -4.592e-05 58 50 26.8519 0
r6-c5 immature+mature 4 0.00797502 6.15121e-05 0.00791351 58 50 26.8519 1.98706
r6-c5 immature+mature 5 0.108384 8.21131e-05 0.108302 58 50 26.8519 29.0588
r6-c5 immature+mature 6 0.0561137 0.000158926 0.0559547 58 50 26.8519 13.4691
r6-c5 immature+mature 7 0.0843869 0.000374968 0.0840119 58 50 26.8519 18.8273
r6-c5 immature+mature 8 0.121099 0.00086237 0.120236 58 50 26.8519 25.0604
r6-c5 immature+mature 9 0.0403285 0.00180433 0.0385241 58 50 26.8519 6.87848
r6-c5 immature+mature 10 0.0586999 0.0034244 0.0552755 58 50 26.8519 9.28749
r6-c5 immature+mature 11 0.0621825 0.00594427 0.0562382 58 50 26.8519 8.96874
r6-c5 immature+mature 12 0.069426 0.00950316 0.0599228 58 50 26.8519 9.25159
r6-c5 immature+mature 13 0.0332396 0.0140638 0.0191757 58 50 26.8519 3.76432
r6-c5 immature+mature 14 0.0589781 0.0193677 0.0396103 58 50 26.8519 6.59144
r6-c5 immature+mature 15 0.0479429 0.0249897 0.0229532 58 50 26.8519 4.89608
r6-c5 immature+mature 16 0.0380926 0.0304677 0.00762489 58 50 26.8519 3.58071
r6-c5 immature+mature 17 0.0281084 0.0354246 -0.00731628 58 50 26.8519 2.43795
r6-c5 immature+mature 18 0.0422553 0.03962 0.0026353 58 50 26.8519 3.72568
r6-c5 immature+mature 19 0.0283556 0.0429379 -0.0145823 58 50 26.8519 2.31536
r6-c5 immature+mature 20 0.00718164 0.0453497 -0.038168 58 50 26.8519 0.513251
r6-c5 immature+mature 21 0.0206382 0.0468784 -0.0262402 58 50 26.8519 1.57843
r6-c5 immature+mature 22 0.0101388 0.047578 -0.0374392 58 50 26.8519 0.726054
r6-c5 immature+mature 23 0.0225753 0.047521 -0.0249457 58 50 26.8519 1.73501
r6-c5 immature+mature 24 0.00855203 0.0467938 -0.0382418 58 50 26.8519 0.609762
r6-c5 immature+mature 25 0.0132299 0.0454919 -0.0322621 58 50 26.8519 0.981967
r6-c5 immature+mature 26 0.00529608 0.0437166 -0.0384206 58 50 26.8519 0.378614
r6-c5 immature+mature 27 0.0103036 0.0415704 -0.0312668 58 50 26.8519 0.776002
r6-c5 immature+mature 28 0.0106746 0.039153 -0.0284784 58 50 26.8519 0.822957
r6-c5 immature+mature 29 0.00178253 0.0365572 -0.0347747 58 50 26.8519 0.132591
r6-c5 immature+mature 30 0.00405964 0.328055 -0.323995 58 50 26.8519 0.0678665
*end

[cpue-1998]
report.type: observation
observation.label: cpue-1998
observation.year: 1998
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r2-c5 37.2768 77.6813 -40.4045 0.145884 0 0.145884 10.5055
r3-c5 30.5287 49.9271 -19.3983 0.250923 0 0.250923 0.34508
r3-c6 41.8367 54.0193 -12.1826 0.154796 0 0.154796 -0.617253
r4-c3 8.39413 20.3381 -11.944 0.26223 0 0.26223 4.09872
r4-c4 9.22482 29.1739 -19.9491 0.765688 0 0.765688 0.531833
r4-c6 6.50762 35.0984 -28.5908 0.396224 0 0.396224 7.95013
*end

[cpue-1999]
report.type: observation
observation.label: cpue-1999
observation.year: 1999
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c5 32.0569 92.2458 -60.1889 0.31592 0 0.31592 4.17859
r2-c5 31.6759 77.6748 -45.9989 0.26805 0 0.26805 4.02383
r2-c6 46.8442 80.2235 -33.3793 0.173284 0 0.173284 2.86593
r3-c5 59.2591 49.8869 9.37217 0.211903 0 0.211903 -1.13369
r3-c6 45.4068 53.9846 -8.5778 0.174074 0 0.174074 -1.33703
r4-c6 2.04767 35.0984 -33.0507 0.927462 0 0.927462 4.92245
*end

[cpue-2000]
report.type: observation
observation.label: cpue-2000
observation.year: 2000
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r2-c5 21.9835 77.6657 -55.6821 0.42792 0 0.42792 3.23517
r2-c6 78.8904 80.1697 -1.27937 0.150578 0 0.150578 -1.89836
r3-c5 32.5903 49.8757 -17.2854 0.33421 0 0.33421 -0.46722
r3-c6 37.546 53.9094 -16.3634 0.227084 0 0.227084 -0.368427
*end

[cpue-2001]
report.type: observation
observation.label: cpue-2001
observation.year: 2001
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c5 43.2349 92.218 -48.9831 0.181266 0 0.181266 6.78405
r1-c6 49.5202 90.0445 -40.5243 0.157919 0 0.157919 5.10919
r2-c5 6.79536 77.6666 -70.8713 0.592216 0 0.592216 8.08925
r3-c5 38.9677 49.862 -10.8943 0.406756 0 0.406756 -0.84396
r3-c6 20.5659 53.9427 -33.3769 0.293732 0 0.293732 3.90024
r4-c4 8.54802 29.1626 -20.6145 0.440808 0 0.440808 2.78495
r4-c5 11.2779 35.3668 -24.0889 0.561086 0 0.561086 1.20123
r4-c6 26.0878 35.0633 -8.97553 0.351052 0 0.351052 -0.833312
r5-c4 6.77226 30.5104 -23.7381 0.779633 0 0.779633 1.31996
r5-c5 2.6618 33.2588 -30.597 1.09364 0 1.09364 2.76904
*end

[cpue-2002]
report.type: observation
observation.label: cpue-2002
observation.year: 2002
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c6 103.08 90.0749 13.0053 0.0507771 0 0.0507771 0.61859
r2-c5 119.953 77.6553 42.2977 0.0824759 0 0.0824759 11.666
r2-c6 105.567 80.1631 25.4044 0.154269 0 0.154269 -0.12335
r3-c5 109.071 49.7857 59.2857 0.16056 0 0.16056 10.6427
r3-c6 64.7109 53.9092 10.8017 0.137202 0 0.137202 -1.00311
r4-c5 14.5105 35.3609 -20.8504 0.36256 0 0.36256 1.73647
r4-c6 40.38 34.9995 5.38047 0.428041 0 0.428041 -0.737882
r5-c4 21.9288 30.5064 -8.57762 0.364459 0 0.364459 -0.753382
r5-c5 17.4514 33.2408 -15.7894 0.536242 0 0.536242 -0.156896
r5-c6 147.57 30.815 116.755 0.188243 0 0.188243 34.3349
r6-c5 3.82586 62.0811 -58.2553 0.467711 0 0.467711 17.448
*end

[cpue-2003]
report.type: observation
observation.label: cpue-2003
observation.year: 2003
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r3-c4 37.5604 45.3373 -7.77694 0.317318 0 0.317318 -1.06957
r3-c5 81.7114 49.7411 31.9703 0.23425 0 0.23425 1.09608
r3-c6 17.4814 53.9347 -36.4533 0.301958 0 0.301958 5.50146
r4-c4 8.53259 29.1617 -20.6291 0.225828 0 0.225828 13.0736
r4-c5 17.7352 35.3445 -17.6093 0.369651 0 0.369651 0.500081
r4-c6 61.7196 34.8184 26.9012 0.303952 0 0.303952 0.938412
r5-c4 19.5575 30.496 -10.9386 0.409544 0 0.409544 -0.498347
r5-c5 34.4299 33.2123 1.21769 0.334005 0 0.334005 -1.08592
r5-c6 29.2482 30.7436 -1.49544 0.314912 0 0.314912 -1.17925
r5-c7 104.656 26.8572 77.7992 0.277543 0 0.277543 11.854
r6-c5 1.86121 62.0739 -60.2126 1.36183 0 1.36183 4.26448
*end

[cpue-2004]
report.type: observation
observation.label: cpue-2004
observation.year: 2004
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c5 36.2868 92.2067 -55.9199 0.236308 0 0.236308 6.08695
r1-c6 46.8171 90.0592 -43.2421 0.217512 0 0.217512 2.771
r1-c7 48.8206 86.97 -38.1494 0.269111 0 0.269111 0.774056
r2-c5 25.6999 77.6351 -51.9352 0.460794 0 0.460794 1.82139
r2-c6 1.05643 80.1963 -79.1398 28.328 0 28.328 1.02277
r3-c4 15.2233 45.3348 -30.1114 0.301896 0 0.301896 5.07181
r3-c5 34.9588 49.5247 -14.5659 0.292151 0 0.292151 -0.674434
r3-c6 19.004 53.8144 -34.8103 0.302716 0 0.302716 4.45201
r4-c3 20.7139 20.3269 0.387001 0.282471 0 0.282471 -1.26215
r4-c4 11.6747 29.1442 -17.4695 0.425466 0 0.425466 1.18172
r4-c5 17.2485 35.3204 -18.072 0.423457 0 0.423457 0.318469
r4-c6 15.3453 34.8976 -19.5522 0.37009 0 0.37009 1.20818
r5-c4 14.3212 30.4806 -16.1594 0.48595 0 0.48595 0.218878
r5-c5 12.6759 33.1948 -20.5189 0.357449 0 0.357449 2.32834
r5-c6 13.5373 30.7279 -17.1906 0.524675 0 0.524675 0.29517
r5-c7 56.6335 26.8167 29.8168 0.372196 0 0.372196 1.52273
*end

[cpue-2005]
report.type: observation
observation.label: cpue-2005
observation.year: 2005
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c6 50.9385 90.0063 -39.0679 0.265313 0 0.265313 0.761869
r1-c7 129.407 86.9447 42.4623 0.129954 0 0.129954 2.8781
r2-c4 0.252388 75.0429 -74.7905 1.41421 0 1.41421 12.097
r2-c5 34.2299 77.5825 -43.3526 0.266285 0 0.266285 3.14556
r2-c6 59.6056 79.9257 -20.3202 0.219061 0 0.219061 -0.753019
r2-c7 64.7805 72.1437 -7.36322 0.0581677 0 0.0581677 -1.18308
r3-c5 63.5843 49.5888 13.9955 0.259836 0 0.259836 -0.758678
r3-c6 52.2226 53.7843 -1.56171 0.175031 0 0.175031 -1.74693
r4-c3 30.7325 20.3228 10.4097 0.67138 0 0.67138 -0.0111726
r4-c4 26.3472 29.1233 -2.77601 0.415746 0 0.415746 -0.916755
r4-c5 10.7378 35.2854 -24.5476 0.380185 0 0.380185 3.66286
r4-c6 46.2572 34.8574 11.3998 0.367561 0 0.367561 -0.559667
r5-c4 25.7516 30.4761 -4.72454 0.0749864 0 0.0749864 -0.145192
r5-c5 57.4975 33.1616 24.3359 0.276473 0 0.276473 1.03627
r5-c6 22.2915 30.7007 -8.40916 0.387643 0 0.387643 -0.759709
r5-c7 25.8822 26.8151 -0.932941 0.49269 0 0.49269 -0.750845
*end

[cpue-2006]
report.type: observation
observation.label: cpue-2006
observation.year: 2006
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c6 48.4028 89.9747 -41.5719 0.395844 0 0.395844 0.0648933
r1-c7 86.6808 86.921 -0.240245 0.159743 0 0.159743 -1.83858
r2-c4 208.385 74.8655 133.52 0.120877 0 0.120877 34.5199
r2-c5 47.2418 77.5212 -30.2794 0.212855 0 0.212855 0.96753
r2-c6 64.5583 79.9731 -15.4149 0.279833 0 0.279833 -1.0861
r3-c5 85.4423 49.5487 35.8936 0.152012 0 0.152012 4.88397
r3-c6 60.6341 53.7713 6.86283 0.180915 0 0.180915 -1.42972
r4-c6 179.477 34.8447 144.633 0.349789 0 0.349789 11.393
r5-c4 3.30975 30.4697 -27.16 0.792729 0 0.792729 3.6449
r5-c5 23.3103 33.1498 -9.83954 0.199758 0 0.199758 -0.207025
r5-c6 33.0502 30.7019 2.34825 0.348406 0 0.348406 -1.00842
r5-c7 108.265 26.7967 81.4683 0.321604 0 0.321604 9.45578
r6-c5 16.2518 62.0212 -45.7694 0.190543 0 0.190543 22.8152
*end

[cpue-2007]
report.type: observation
observation.label: cpue-2007
observation.year: 2007
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c5 142.802 92.041 50.7613 0.140974 0 0.140974 3.15972
r2-c4 127.203 74.8678 52.3349 0.268246 0 0.268246 0.962134
r2-c5 52.8264 77.5242 -24.6978 0.306987 0 0.306987 -0.567313
r3-c4 24.1004 45.2829 -21.1824 0.123963 0 0.123963 10.6369
r3-c5 56.0714 49.3661 6.70524 0.2382 0 0.2382 -1.23097
r3-c6 45.3505 53.7176 -8.36705 0.260931 0 0.260931 -1.21886
r4-c4 2.82843 29.1146 -26.2862 1.41421 0 1.41421 1.49262
r4-c6 269.098 34.8273 234.271 0.14072 0 0.14072 105.662
r5-c4 31.4849 30.433 1.05188 0.248223 0 0.248223 -1.37433
r5-c5 34.786 33.0948 1.69125 0.254763 0 0.254763 -1.33069
r5-c6 30.6376 30.684 -0.046311 0.451974 0 0.451974 -0.818835
r5-c7 25.2708 26.7834 -1.51265 0.416564 0 0.416564 -0.914756
r6-c5 70.0083 61.9982 8.01015 0.0572016 0 0.0572016 -0.540967
*end

[random_seed]
report.type: random_number_seed
random_number_seed: 0
*end

[SSB]
report.type: derived_quantity
derived_quantity.label: SSB
initialisation.initialisation_phase[1]: 0 0 0 0 2.77461e+06 5.85032e+06 9.24494e+06 1.29715e+07 1.70357e+07 2.14335e+07 2.61485e+07 3.11492e+07 3.63885e+07 4.1804e+07 4.73205e+07 5.28542e+07 5.83197e+07 6.36355e+07 6.87305e+07 7.35478e+07 7.80468e+07 8.22032e+07 8.60074e+07 8.94617e+07 9.25776e+07 9.5373e+07 9.78698e+07 1.00092e+08 1.02064e+08 1.03864e+08 1.05444e+08 1.06831e+08 1.0805e+08 1.0912e+08 1.10059e+08 1.10884e+08 1.11608e+08 1.12244e+08 1.12803e+08 1.13293e+08 1.13724e+08 1.14102e+08 1.14434e+08 1.14726e+08 1.14982e+08 1.15206e+08 1.15404e+08 1.15577e+08 1.15729e+08 1.15863e+08 1.1598e+08 1.16083e+08 1.16174e+08 1.16253e+08 1.16323e+08 1.16384e+08 1.16438e+08 1.16486e+08 1.16527e+08 1.16563e+08 1.16595e+08 1.16624e+08 1.16648e+08 1.1667e+08 1.16689e+08 1.16706e+08 1.1672e+08 1.16733e+08 1.16744e+08 1.16754e+08 1.16763e+08 1.16771e+08 1.16777e+08 1.16783e+08 1.16788e+08 1.16793e+08 1.16797e+08 1.16801e+08 1.16804e+08 1.16806e+08 1.16809e+08 1.16811e+08 1.16813e+08 1.16814e+08 1.16816e+08 1.16817e+08 1.16818e+08 1.16819e+08 1.1682e+08 1.1682e+08 1.16821e+08 1.16822e+08 1.16822e+08 1.16823e+08 1.16823e+08 1.16823e+08 1.16824e+08 1.16824e+08 1.16824e+08 1.16824e+08
initialisation.initialisation_phase[2]: 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16825e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08 1.16826e+08
