SPM (Spatial Population Model)
Call: spm -e 
Date: Thu Nov 20 11:00:48 2014
v1.1-2014-10-19 (rev. 1221). Copyright (c) 2008-2014, NIWA
User name: marshcrai
Machine name: KK-404-01-C (Windows_NT, PID=3956)

[initialisation-phase1]
report.type: initialisation
initialisation.initialisation_phase: Phase1
years: 60
lambda: 1e-010
lambda_hat: 0.00917615 0.000165044 3.02189e-006 5.53476e-008 1.01373e-009 1.85672e-011
lambda_years: 10 20 30 40 50 60
row column category age[1]
24 26 stock 0.00143431
24 27 stock 0.00150271
24 28 stock 0.00138031
24 29 stock 0.00101263
24 30 stock 0.000798486
24 31 stock 0.000601811
25 1 stock 2.95172e-005
25 2 stock 5.13382e-005
25 3 stock 7.8952e-005
25 4 stock 0.000105845
25 5 stock 0.000124554
25 6 stock 0.000133173
25 7 stock 0.00012723
25 8 stock 0.000102282
25 9 stock 6.4641e-005
25 10 stock 4.72965e-005
25 11 stock 3.89245e-005
25 12 stock 3.46576e-005
25 13 stock 3.0501e-005
25 14 stock 2.62183e-005
25 15 stock 2.32129e-005
25 16 stock 2.2914e-005
25 17 stock 2.95226e-005
25 18 stock 3.76844e-005
25 19 stock 5.03589e-005
25 20 stock 7.29645e-005
25 21 stock 0.000106799
25 22 stock 0.000146133
25 23 stock 0.000178882
25 24 stock 0.000197203
25 25 stock 0.000185682
25 26 stock 0.000188331
25 27 stock 0.000187031
25 28 stock 0.000166266
25 29 stock 0.000117412
25 30 stock 9.24246e-005
25 31 stock 6.99776e-005
26 1 stock 2.12386e-006
26 2 stock 3.85687e-006
26 3 stock 6.34247e-006
26 4 stock 9.4919e-006
26 5 stock 1.35994e-005
26 6 stock 1.67435e-005
26 7 stock 1.75117e-005
26 8 stock 1.4845e-005
26 9 stock 1.0106e-005
26 10 stock 7.32191e-006
26 11 stock 6.01994e-006
26 12 stock 5.39949e-006
26 13 stock 4.99202e-006
26 14 stock 4.40948e-006
26 15 stock 3.97545e-006
26 16 stock 3.83126e-006
26 17 stock 4.71426e-006
26 18 stock 5.73177e-006
26 19 stock 7.3867e-006
26 20 stock 1.00883e-005
26 21 stock 1.38844e-005
26 22 stock 1.82664e-005
26 23 stock 2.20966e-005
26 24 stock 2.32813e-005
26 25 stock 2.05912e-005
26 26 stock 1.98844e-005
26 27 stock 1.87317e-005
26 28 stock 1.62224e-005
26 29 stock 1.15309e-005
26 30 stock 9.19264e-006
26 31 stock 7.09712e-006
*end

[state-4]
report.type: partition
year: 2003
time_step: four
row column category age[1]
1 1 stock 221.156
1 2 stock 330.98
1 3 stock 458.48
1 4 stock 600.048
1 5 stock 722.425
1 6 stock 834.978
1 7 stock 941.481
1 8 stock 1057
1 9 stock 1180.25
1 10 stock 1273.08
1 11 stock 1304.27
1 12 stock 1278.41
1 13 stock 1224.83
1 14 stock 1185.29
1 15 stock 1137.14
1 16 stock 1072.53
1 17 stock 953.567
1 18 stock 908.311
1 19 stock 893.144
1 20 stock 865.112
1 21 stock 815.109
1 22 stock 815.398
1 23 stock 851.015
1 24 stock 873.264
1 25 stock 835.377
1 26 stock 809.085
1 27 stock 775.813
1 28 stock 726.117
1 29 stock 638.072
1 30 stock 561.224
1 31 stock 472.983
2 1 stock 344.077
2 2 stock 499.884
2 3 stock 687.367
2 4 stock 899.906
2 5 stock 1111.88
2 6 stock 1303.6
2 7 stock 1495.02
2 8 stock 1685.03
2 9 stock 1868.69
2 10 stock 1981.95
2 11 stock 1981.98
2 12 stock 1921.38
2 13 stock 1831.4
2 14 stock 1776.78
2 15 stock 1726.49
2 16 stock 1652.63
2 17 stock 1524.09
2 18 stock 1473.74
2 19 stock 1465.91
2 20 stock 1438.79
2 21 stock 1364.58
2 22 stock 1364.3
2 23 stock 1402.1
2 24 stock 1427.34
2 25 stock 1365.26
2 26 stock 1310.2
2 27 stock 1246.23
2 28 stock 1143.84
2 29 stock 1006.36
2 30 stock 872.001
2 31 stock 734.243
3 1 stock 522.108
3 2 stock 737.083
3 3 stock 998.59
3 4 stock 1297.2
3 5 stock 1640.82
3 6 stock 1957.13
3 7 stock 2254.23
3 8 stock 2536.14
3 9 stock 2731.23
3 10 stock 2842.82
3 11 stock 2810.82
3 12 stock 2678.82
3 13 stock 2489
3 14 stock 2407.11
3 15 stock 2352.01
3 16 stock 2278.49
3 17 stock 2184.54
3 18 stock 2159.53
3 19 stock 2179.67
3 20 stock 2173.46
3 21 stock 2103.61
3 22 stock 2093.44
3 23 stock 2124.58
3 24 stock 2139.4
3 25 stock 2058.43
3 26 stock 1990.75
3 27 stock 1875.03
3 28 stock 1718.42
3 29 stock 1513.78
3 30 stock 1301.83
3 31 stock 1094.76
4 1 stock 751.097
4 2 stock 1043.81
4 3 stock 1392.87
4 4 stock 1792.21
4 5 stock 2261.05
4 6 stock 2690.56
4 7 stock 3064.36
4 8 stock 3385.59
4 9 stock 3575.31
4 10 stock 3748.34
4 11 stock 3766.72
4 12 stock 3631.83
4 13 stock 3321.65
4 14 stock 3194.31
4 15 stock 3122.96
4 16 stock 3043.44
4 17 stock 2908.79
4 18 stock 2901.96
4 19 stock 2942.7
4 20 stock 2976.05
4 21 stock 2952.63
4 22 stock 2920.26
4 23 stock 2914.28
4 24 stock 2889.44
4 25 stock 2826.92
4 26 stock 2752.41
4 27 stock 2616.59
4 28 stock 2397
4 29 stock 2122.54
4 30 stock 1829.12
4 31 stock 1547.44
5 1 stock 1024.43
5 2 stock 1395.65
5 3 stock 1842.66
5 4 stock 2344.11
5 5 stock 2903.73
5 6 stock 3434.9
5 7 stock 3876.65
5 8 stock 4235.08
5 9 stock 4458.13
5 10 stock 4624.78
5 11 stock 4648.8
5 12 stock 4484.41
5 13 stock 4095.81
5 14 stock 3891.28
5 15 stock 3783.3
5 16 stock 3680.16
5 17 stock 3531.94
5 18 stock 3520.07
5 19 stock 3578.9
5 20 stock 3664.27
5 21 stock 3711.41
5 22 stock 3695.69
5 23 stock 3669.43
5 24 stock 3633.51
5 25 stock 3578.79
5 26 stock 3514.61
5 27 stock 3355.23
5 28 stock 3086.26
5 29 stock 2727.94
5 30 stock 2361.72
5 31 stock 1997.15
6 1 stock 1329.32
6 2 stock 1781.99
6 3 stock 2303.28
6 4 stock 2869.4
6 5 stock 3444.53
6 6 stock 3994.68
6 7 stock 4442.27
6 8 stock 4779.77
6 9 stock 4985.68
6 10 stock 5128
6 11 stock 5130.47
6 12 stock 4979.97
6 13 stock 4614.06
6 14 stock 4398.8
6 15 stock 4239.6
6 16 stock 4087.35
6 17 stock 3959.83
6 18 stock 3930.87
6 19 stock 3998.01
6 20 stock 4118.1
6 21 stock 4232.74
6 22 stock 4236.2
6 23 stock 4208.14
6 24 stock 4176.91
6 25 stock 4156.49
6 26 stock 4095.75
6 27 stock 3931.66
6 28 stock 3637.93
6 29 stock 3241.13
6 30 stock 2822.63
6 31 stock 2389.18
7 1 stock 1642.45
7 2 stock 2158.57
7 3 stock 2734.59
7 4 stock 3313.95
7 5 stock 3820.6
7 6 stock 4307.63
7 7 stock 4683.62
7 8 stock 4945.77
7 9 stock 5078.81
7 10 stock 5160.94
7 11 stock 5157.83
7 12 stock 5053.77
7 13 stock 4808.17
7 14 stock 4613.62
7 15 stock 4430.88
7 16 stock 4247.27
7 17 stock 4130.78
7 18 stock 4098.52
7 19 stock 4143.74
7 20 stock 4277.3
7 21 stock 4425.25
7 22 stock 4467.38
7 23 stock 4449.74
7 24 stock 4437.32
7 25 stock 4428.47
7 26 stock 4390.74
7 27 stock 4228.51
7 28 stock 3933.44
7 29 stock 3535.77
7 30 stock 3094.62
7 31 stock 2627.37
8 1 stock 1886
8 2 stock 2454.66
8 3 stock 3051.45
8 4 stock 3623.71
8 5 stock 4062.78
8 6 stock 4451.19
8 7 stock 4717.94
8 8 stock 4866.7
8 9 stock 4866.97
8 10 stock 4901.9
8 11 stock 4904.21
8 12 stock 4855.82
8 13 stock 4717.66
8 14 stock 4567.13
8 16 stock 4150.92
8 17 stock 4044.89
8 18 stock 3995.3
8 19 stock 4030.81
8 20 stock 4137.2
8 21 stock 4309.64
8 22 stock 4391.33
8 23 stock 4406.97
8 24 stock 4413.6
8 25 stock 4426.92
8 26 stock 4402.5
8 27 stock 4250.86
8 28 stock 3956.62
8 29 stock 3553.37
8 30 stock 3109.28
8 31 stock 2634
9 1 stock 2024.1
9 2 stock 2556.45
9 3 stock 3096.2
9 4 stock 3596.54
9 5 stock 3998.67
9 6 stock 4301.16
9 7 stock 4481.08
9 8 stock 4568.82
9 9 stock 4525.08
9 10 stock 4483.86
9 11 stock 4418.65
9 12 stock 4340.23
9 13 stock 4243.15
9 14 stock 4145.16
9 17 stock 3668.16
9 18 stock 3621.54
9 19 stock 3695.89
9 20 stock 3775.38
9 21 stock 3929.46
9 22 stock 4029.44
9 23 stock 4074.7
9 24 stock 4104.7
9 25 stock 4123.83
9 26 stock 4107
9 27 stock 3968.84
9 28 stock 3692.75
9 29 stock 3319.63
9 30 stock 2895.96
9 31 stock 2440.54
10 1 stock 1961.08
10 2 stock 2407.15
10 3 stock 2840.75
10 4 stock 3234.42
10 5 stock 3563.36
10 6 stock 3790.87
10 7 stock 3913.99
10 8 stock 3975.47
10 9 stock 3966.51
10 10 stock 3880.31
10 11 stock 3752.45
10 12 stock 3635.06
10 13 stock 3553.03
10 14 stock 3499.31
10 17 stock 3243.01
10 18 stock 3250.97
10 19 stock 3229.38
10 20 stock 3274.28
10 21 stock 3393.39
10 22 stock 3495.59
10 23 stock 3556.27
10 24 stock 3591.8
10 25 stock 3616
10 26 stock 3592.98
10 27 stock 3464.21
10 28 stock 3215.4
10 29 stock 2885.05
10 30 stock 2503.72
10 31 stock 2091.96
11 1 stock 1713.07
11 2 stock 2057.71
11 3 stock 2375.69
11 4 stock 2659.37
11 5 stock 2900.45
11 6 stock 3060.49
11 7 stock 3141.36
11 8 stock 3192.07
11 9 stock 3212.46
11 10 stock 3120.34
11 11 stock 2966.31
11 12 stock 2828.21
11 13 stock 2749.43
11 14 stock 2715.22
11 19 stock 2651.35
11 20 stock 2693.07
11 21 stock 2791.57
11 22 stock 2886.41
11 23 stock 2949.59
11 24 stock 2985.07
11 25 stock 2999.06
11 26 stock 2971.04
11 27 stock 2855.9
11 28 stock 2643.74
11 29 stock 2365.25
11 30 stock 2041.58
11 31 stock 1691.77
12 1 stock 1333.8
12 2 stock 1574.88
12 3 stock 1787.26
12 4 stock 1970.52
12 5 stock 2138.96
12 6 stock 2238.55
12 7 stock 2280.81
12 8 stock 2314.61
12 9 stock 2345.55
12 10 stock 2298.59
12 11 stock 2181.61
12 12 stock 2066.28
12 13 stock 2010.45
12 14 stock 1983.64
12 18 stock 2010.19
12 19 stock 2043.99
12 20 stock 2103.02
12 21 stock 2190.16
12 22 stock 2269.98
12 23 stock 2324.77
12 24 stock 2354.8
12 25 stock 2362.34
12 26 stock 2338.19
12 27 stock 2248.77
12 28 stock 2085.9
12 29 stock 1865.32
12 30 stock 1608.81
12 31 stock 1330.81
13 1 stock 905.229
13 2 stock 1057.79
13 3 stock 1189.12
13 4 stock 1298.7
13 5 stock 1415.97
13 6 stock 1479.04
13 7 stock 1514.99
13 8 stock 1566.43
13 9 stock 1636.43
13 10 stock 1644.4
13 11 stock 1583.52
13 12 stock 1492.49
13 13 stock 1390.53
13 14 stock 1230.16
13 15 stock 1249.54
13 18 stock 1389.57
13 19 stock 1459.63
13 20 stock 1534.42
13 21 stock 1600.72
13 22 stock 1657.96
13 23 stock 1701.91
13 24 stock 1725.43
13 25 stock 1736.83
13 26 stock 1724.3
13 27 stock 1660.25
13 28 stock 1541.79
13 29 stock 1375.68
13 30 stock 1183.91
13 31 stock 972.273
14 1 stock 532.895
14 2 stock 620.693
14 3 stock 694.518
14 4 stock 763.732
14 5 stock 829.005
14 6 stock 875.282
14 7 stock 915.963
14 8 stock 983.479
14 9 stock 1101.32
14 10 stock 1144.79
14 11 stock 1133.04
14 12 stock 1068.91
14 13 stock 720.641
14 14 stock 598.987
14 15 stock 685.771
14 16 stock 731.632
14 17 stock 760.556
14 18 stock 823.44
14 19 stock 897.704
14 20 stock 968.348
14 21 stock 1017.83
14 22 stock 1061.41
14 23 stock 1095.65
14 24 stock 1123.96
14 25 stock 1145.82
14 26 stock 1150.6
14 27 stock 1115.38
14 28 stock 1039.03
14 29 stock 927.415
14 30 stock 796.674
14 31 stock 649.378
15 1 stock 274.112
15 2 stock 319.131
15 3 stock 362.528
15 4 stock 404.09
15 5 stock 442.411
15 6 stock 474.341
15 7 stock 508.966
15 8 stock 575.674
15 9 stock 713.018
15 10 stock 756.638
15 11 stock 682.113
15 15 stock 348.664
15 16 stock 362.498
15 17 stock 364.492
15 18 stock 397.704
15 19 stock 446.043
15 20 stock 493.581
15 21 stock 532.897
15 22 stock 567.981
15 23 stock 598.704
15 24 stock 626.315
15 25 stock 657.051
15 26 stock 675.46
15 27 stock 668.608
15 28 stock 629.304
15 29 stock 564.05
15 30 stock 480.647
15 31 stock 389.945
16 1 stock 121.633
16 2 stock 146.123
16 3 stock 171.415
16 4 stock 198.435
16 5 stock 226.949
16 6 stock 245.957
16 7 stock 264.643
16 8 stock 308.228
16 9 stock 354.76
16 15 stock 166.258
16 16 stock 164.165
16 17 stock 158.231
16 18 stock 167.12
16 19 stock 183.971
16 20 stock 206.373
16 21 stock 233.959
16 22 stock 260.067
16 23 stock 284.554
16 24 stock 310.606
16 25 stock 337.348
16 26 stock 360.449
16 27 stock 366.406
16 28 stock 348.627
16 29 stock 306.727
16 30 stock 260.691
16 31 stock 211.08
17 1 stock 48.9705
17 2 stock 61.5689
17 3 stock 74.5574
17 4 stock 89.1089
17 5 stock 107.196
17 6 stock 115.923
17 7 stock 117.883
17 8 stock 107.422
17 14 stock 62.6108
17 15 stock 59.6369
17 16 stock 56.6527
17 17 stock 52.7486
17 18 stock 53.8235
17 19 stock 58.3309
17 20 stock 67.0168
17 21 stock 84.4956
17 22 stock 100.664
17 23 stock 117.148
17 24 stock 136.559
17 25 stock 156.621
17 26 stock 173.787
17 27 stock 180.779
17 28 stock 172.466
17 29 stock 145.192
17 30 stock 122.164
17 31 stock 98.5238
18 1 stock 17.8476
18 2 stock 23.1148
18 3 stock 28.5373
18 4 stock 34.8006
18 5 stock 42.6726
18 6 stock 45.8223
18 7 stock 43.032
18 8 stock 31.7411
18 12 stock 25.6837
18 13 stock 21.0092
18 14 stock 18.6679
18 15 stock 17.1671
18 16 stock 16.0748
18 17 stock 14.6124
18 18 stock 14.3665
18 19 stock 15.404
18 20 stock 18.2614
18 21 stock 26.1102
18 22 stock 34.4696
18 23 stock 43.2986
18 24 stock 54.2284
18 25 stock 66.894
18 26 stock 77.1877
18 27 stock 82.0673
18 28 stock 77.7053
18 29 stock 62.4348
18 30 stock 51.6822
18 31 stock 41.8175
19 1 stock 5.81653
19 2 stock 7.74305
19 3 stock 9.55925
19 4 stock 11.5879
19 5 stock 14.0162
19 6 stock 14.7962
19 7 stock 14.1722
19 8 stock 11.9848
19 11 stock 8.14835
19 12 stock 7.01604
19 13 stock 5.29016
19 14 stock 4.57451
19 15 stock 4.28613
19 16 stock 4.17496
19 17 stock 3.82497
19 18 stock 3.70096
19 19 stock 3.88108
19 20 stock 4.63655
19 21 stock 7.47843
19 22 stock 10.7192
19 23 stock 14.5744
19 24 stock 19.476
19 25 stock 26.2061
19 26 stock 31.061
19 27 stock 33.6578
19 28 stock 31.7175
19 29 stock 24.5483
19 30 stock 20.1987
19 31 stock 16.1423
20 1 stock 1.67561
20 2 stock 2.20587
20 3 stock 2.74816
20 4 stock 3.30576
20 5 stock 3.79019
20 6 stock 3.96683
20 7 stock 3.80997
20 8 stock 3.3424
20 9 stock 2.65421
20 10 stock 2.27534
20 11 stock 1.94127
20 12 stock 1.56512
20 13 stock 1.09795
20 14 stock 0.97723
20 15 stock 0.99342
20 16 stock 1.05421
20 17 stock 1.01819
20 18 stock 0.974431
20 19 stock 1.0068
20 20 stock 1.23045
20 21 stock 2.09037
20 22 stock 3.12446
20 23 stock 4.43472
20 24 stock 6.1945
20 25 stock 8.97976
20 26 stock 10.8254
20 27 stock 11.7501
20 28 stock 10.9915
20 29 stock 8.53159
20 30 stock 6.92853
20 31 stock 5.49616
21 1 stock 0.461623
21 2 stock 0.604545
21 3 stock 0.747158
21 4 stock 0.873538
21 5 stock 0.90877
21 6 stock 0.894029
21 7 stock 0.82462
21 8 stock 0.720526
21 9 stock 0.592705
21 10 stock 0.507016
21 11 stock 0.424698
21 12 stock 0.336784
21 13 stock 0.236245
21 14 stock 0.21706
21 15 stock 0.228101
21 16 stock 0.242036
21 17 stock 0.225757
21 18 stock 0.218272
21 19 stock 0.230161
21 20 stock 0.294242
21 21 stock 0.530648
21 22 stock 0.824528
21 23 stock 1.21766
21 24 stock 1.72698
21 25 stock 2.46232
21 26 stock 3.02615
21 27 stock 3.32959
21 28 stock 3.19488
21 29 stock 2.53167
21 30 stock 2.02289
21 31 stock 1.5785
22 1 stock 0.1203
22 2 stock 0.161171
22 3 stock 0.203307
22 4 stock 0.232337
22 5 stock 0.222289
22 6 stock 0.206718
22 7 stock 0.181139
22 8 stock 0.154358
22 9 stock 0.128742
22 10 stock 0.111995
22 11 stock 0.0952655
22 12 stock 0.0802679
22 13 stock 0.0603061
22 14 stock 0.0555374
22 15 stock 0.0559005
22 16 stock 0.0547565
22 17 stock 0.0491998
22 18 stock 0.0489303
22 19 stock 0.0548704
22 20 stock 0.0739452
22 21 stock 0.137085
22 22 stock 0.2214
22 23 stock 0.333559
22 24 stock 0.473134
22 25 stock 0.646882
22 26 stock 0.785844
22 27 stock 0.880364
22 28 stock 0.847956
22 29 stock 0.667852
22 30 stock 0.527909
22 31 stock 0.404187
23 1 stock 0.0293463
23 2 stock 0.0423874
23 3 stock 0.0568958
23 4 stock 0.0653915
23 5 stock 0.0622822
23 6 stock 0.0565646
23 7 stock 0.0493034
23 8 stock 0.039711
23 9 stock 0.0327273
23 10 stock 0.0275744
23 11 stock 0.0243254
23 12 stock 0.0221332
23 13 stock 0.0176177
23 14 stock 0.0155776
23 15 stock 0.0139936
23 16 stock 0.0127799
23 17 stock 0.0119839
23 18 stock 0.0126225
23 19 stock 0.01535
23 20 stock 0.0225859
23 21 stock 0.0407902
23 22 stock 0.0660255
23 23 stock 0.0978746
23 24 stock 0.133751
23 25 stock 0.166238
23 26 stock 0.197623
23 27 stock 0.21674
23 28 stock 0.207139
23 29 stock 0.156202
23 30 stock 0.120762
23 31 stock 0.0896476
24 1 stock 0.00623897
24 2 stock 0.0101942
24 3 stock 0.0147471
24 4 stock 0.0185533
24 5 stock 0.0194548
24 6 stock 0.0190006
24 7 stock 0.0171605
24 8 stock 0.013548
24 9 stock 0.00918405
24 10 stock 0.00717787
24 11 stock 0.00615234
24 12 stock 0.00562854
24 13 stock 0.0047618
24 14 stock 0.00392548
24 15 stock 0.00332312
24 16 stock 0.00300034
24 17 stock 0.00342932
24 18 stock 0.00408774
24 19 stock 0.00539765
24 20 stock 0.00825216
24 21 stock 0.0137551
24 22 stock 0.0208
24 23 stock 0.0286192
24 24 stock 0.0348262
24 25 stock 0.0371594
24 26 stock 0.0407946
24 27 stock 0.0426077
24 28 stock 0.0386431
24 29 stock 0.0278707
24 30 stock 0.0216416
24 31 stock 0.0161777
25 1 stock 0.000907818
25 2 stock 0.00160692
25 3 stock 0.00253076
25 4 stock 0.00348142
25 5 stock 0.00419261
25 6 stock 0.00455707
25 7 stock 0.00439538
25 8 stock 0.0035544
25 9 stock 0.0022656
25 10 stock 0.00168428
25 11 stock 0.00141404
25 12 stock 0.00127186
25 13 stock 0.00110245
25 14 stock 0.000907106
25 15 stock 0.000754102
25 16 stock 0.000695825
25 17 stock 0.000849012
25 18 stock 0.00105517
25 19 stock 0.00142249
25 20 stock 0.0021515
25 21 stock 0.00336085
25 22 stock 0.00493662
25 23 stock 0.0064405
25 24 stock 0.00744608
25 25 stock 0.00722103
25 26 stock 0.00742021
25 27 stock 0.00736665
25 28 stock 0.00648271
25 29 stock 0.00450804
25 30 stock 0.00349247
25 31 stock 0.00261234
26 1 stock 8.85569e-005
26 2 stock 0.000163379
26 3 stock 0.000273865
26 4 stock 0.000418321
26 5 stock 0.000611706
26 6 stock 0.000767254
26 7 stock 0.000817082
26 8 stock 0.000706616
26 9 stock 0.000491967
26 10 stock 0.0003643
26 11 stock 0.000303174
26 12 stock 0.000270173
26 13 stock 0.00024231
26 14 stock 0.000203344
26 15 stock 0.000171766
26 16 stock 0.000155123
26 17 stock 0.000181532
26 18 stock 0.00021598
26 19 stock 0.000282051
26 20 stock 0.000403506
26 21 stock 0.000593087
26 22 stock 0.000836935
26 23 stock 0.00107571
26 24 stock 0.00118571
26 25 stock 0.00107902
26 26 stock 0.00105598
26 27 stock 0.000995744
26 28 stock 0.000855147
26 29 stock 0.000599573
26 30 stock 0.000470404
26 31 stock 0.000357646
*end

[state-5]
report.type: partition
year: 2003
time_step: five
row column category age[1]
1 1 stock 36073.7
1 2 stock 36073.7
1 3 stock 36073.7
1 4 stock 36073.7
1 5 stock 36073.7
1 6 stock 36073.7
1 7 stock 36073.7
1 8 stock 36073.7
1 9 stock 36073.7
1 10 stock 36073.7
1 11 stock 36073.7
1 12 stock 36073.7
1 13 stock 36073.7
1 14 stock 36073.7
1 15 stock 36073.7
1 16 stock 36073.7
1 17 stock 36073.7
1 18 stock 36073.7
1 19 stock 36073.7
1 20 stock 36073.7
1 21 stock 36073.7
1 22 stock 36073.7
1 23 stock 36073.7
1 24 stock 36073.7
1 25 stock 36073.7
1 26 stock 36073.7
1 27 stock 36073.7
1 28 stock 36073.7
1 29 stock 36073.7
1 30 stock 36073.7
1 31 stock 36073.7
2 1 stock 0.00107508
2 2 stock 0.00107508
2 3 stock 0.00107508
2 4 stock 0.00107508
2 5 stock 0.00107508
2 6 stock 0.00107508
2 7 stock 0.00107508
2 8 stock 0.00107508
2 9 stock 0.00107508
2 10 stock 0.00107508
2 11 stock 0.00107508
2 12 stock 0.00107508
2 13 stock 0.00107508
2 14 stock 0.00107508
2 15 stock 0.00107508
2 16 stock 0.00107508
2 17 stock 0.00107508
2 18 stock 0.00107508
2 19 stock 0.00107508
2 20 stock 0.00107508
2 21 stock 0.00107508
2 22 stock 0.00107508
2 23 stock 0.00107508
2 24 stock 0.00107508
2 25 stock 0.00107508
2 26 stock 0.00107508
2 27 stock 0.00107508
2 28 stock 0.00107508
2 29 stock 0.00107508
2 30 stock 0.00107508
2 31 stock 0.00107508
3 1 stock 1.73941e-011
3 2 stock 1.7053e-011
3 3 stock 1.71667e-011
3 4 stock 1.63709e-011
3 5 stock 1.77351e-011
3 6 stock 1.75078e-011
3 7 stock 1.63709e-011
3 8 stock 1.63709e-011
3 9 stock 1.63709e-011
3 10 stock 1.68257e-011
3 11 stock 1.59162e-011
3 12 stock 1.77351e-011
3 13 stock 1.72804e-011
3 14 stock 1.63709e-011
3 15 stock 1.54614e-011
3 16 stock 1.45519e-011
3 17 stock 1.45519e-011
3 18 stock 1.68257e-011
3 19 stock 1.72804e-011
3 20 stock 1.54614e-011
3 21 stock 1.54614e-011
3 22 stock 1.68257e-011
3 23 stock 1.68257e-011
3 24 stock 1.72804e-011
3 25 stock 1.68257e-011
3 26 stock 1.40972e-011
3 27 stock 1.47793e-011
3 28 stock 1.5234e-011
3 29 stock 1.54614e-011
3 30 stock 1.54614e-011
3 31 stock 1.59162e-011
4 1 stock 1.59162e-011
4 2 stock 1.59162e-011
4 3 stock 1.54614e-011
4 4 stock 1.65983e-011
4 5 stock 1.54614e-011
4 6 stock 1.36424e-011
4 7 stock 1.45519e-011
4 8 stock 1.72804e-011
4 9 stock 1.77351e-011
4 10 stock 1.77351e-011
4 11 stock 1.59162e-011
4 12 stock 1.40972e-011
4 13 stock 1.40972e-011
4 14 stock 1.68257e-011
4 15 stock 1.68257e-011
4 16 stock 1.68257e-011
4 17 stock 1.31877e-011
4 18 stock 1.31877e-011
4 19 stock 1.40972e-011
4 20 stock 1.59162e-011
4 21 stock 1.31877e-011
4 22 stock 1.40972e-011
4 23 stock 1.36424e-011
4 24 stock 1.31877e-011
4 25 stock 1.31877e-011
4 26 stock 1.59162e-011
4 27 stock 1.40972e-011
4 28 stock 1.40972e-011
4 29 stock 1.54614e-011
4 30 stock 1.43245e-011
4 31 stock 1.40972e-011
5 1 stock 1.45519e-011
5 2 stock 1.38698e-011
5 3 stock 1.56888e-011
5 4 stock 1.45519e-011
5 5 stock 1.63709e-011
5 6 stock 1.18234e-011
5 7 stock 1.09139e-011
5 8 stock 1.27329e-011
5 9 stock 1.18234e-011
5 10 stock 1.00044e-011
5 11 stock 1.36424e-011
5 12 stock 1.09139e-011
5 13 stock 1.18234e-011
